ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2008-02-05,0.6378181225871075,-0.5989755402906701,1.8258544256851041,0.6378181225871075,0.6378181225871075,-0.034002422483707315,-0.034002422483707315,-0.034002422483707315,-0.001806820345709293,-0.001806820345709293,-0.001806820345709293,-0.03219560213799802,-0.03219560213799802,-0.03219560213799802,0.0,0.0,0.0,0.6038157001034001
2008-02-06,0.6369593858041314,-0.5890465794987565,1.8568086761093388,0.6369593858041314,0.6369593858041314,-0.03658505819307021,-0.03658505819307021,-0.03658505819307021,-0.009505476462418049,-0.009505476462418049,-0.009505476462418049,-0.027079581730652162,-0.027079581730652162,-0.027079581730652162,0.0,0.0,0.0,0.6003743276110611
2008-02-07,0.6361006490211554,-0.7080721103921701,1.8734551293399813,0.6361006490211554,0.6361006490211554,-0.04135358105481602,-0.04135358105481602,-0.04135358105481602,-0.019007705760614495,-0.019007705760614495,-0.019007705760614495,-0.02234587529420153,-0.02234587529420153,-0.02234587529420153,0.0,0.0,0.0,0.5947470679663394
2008-02-08,0.6352419122381793,-0.5520210485934121,1.843378197917723,0.6352419122381793,0.6352419122381793,0.0014176544739637896,0.0014176544739637896,0.0014176544739637896,0.019429824286996064,0.019429824286996064,0.019429824286996064,-0.01801216981303227,-0.01801216981303227,-0.01801216981303227,0.0,0.0,0.0,0.6366595667121431
2008-02-09,0.6343831754552032,-0.6534751996000004,1.9187128094821027,0.6343831754552032,0.6343831754552032,-0.014430246104721961,-0.014430246104721961,-0.014430246104721961,-0.00034049774493825034,-0.00034049774493825034,-0.00034049774493825034,-0.01408974835978371,-0.01408974835978371,-0.01408974835978371,0.0,0.0,0.0,0.6199529293504812
2008-02-10,0.6335244386722271,-0.659810160174035,1.9984461810457346,0.6335244386722271,0.6335244386722271,-0.007639399266168437,-0.007639399266168437,-0.007639399266168437,0.0029442970711497977,0.0029442970711497977,0.0029442970711497977,-0.010583696337318234,-0.010583696337318234,-0.010583696337318234,0.0,0.0,0.0,0.6258850394060587
2008-02-11,0.6326657018892511,-0.5914858116654607,1.8314644634587767,0.6326657018892512,0.6326657018892512,0.0007931837190642217,0.0007931837190642217,0.0007931837190642217,0.008286378955623423,0.008286378955623423,0.008286378955623423,-0.007493195236559202,-0.007493195236559202,-0.007493195236559202,0.0,0.0,0.0,0.6334588856083153
2008-02-12,0.6318069651062751,-0.6241257289653809,1.9198714428772627,0.6318069651062751,0.6318069651062751,-0.006618703114125257,-0.006618703114125257,-0.006618703114125257,-0.001806820345796414,-0.001806820345796414,-0.001806820345796414,-0.004811882768328842,-0.004811882768328842,-0.004811882768328842,0.0,0.0,0.0,0.6251882619921498
2008-02-13,0.6309482283232991,-0.6017852955529857,1.90272211747022,0.6309482283232991,0.6309482283232991,-0.012033734660897076,-0.012033734660897076,-0.012033734660897076,-0.009505476462457103,-0.009505476462457103,-0.009505476462457103,-0.0025282581984399748,-0.0025282581984399748,-0.0025282581984399748,0.0,0.0,0.0,0.618914493662402
2008-02-14,0.630089491540323,-0.5828443743619818,1.8760640120749321,0.630089491540323,0.630089491540323,-0.019633818369302728,-0.019633818369302728,-0.019633818369302728,-0.019007705760645633,-0.019007705760645633,-0.019007705760645633,-0.0006261126086570897,-0.0006261126086570897,-0.0006261126086570897,0.0,0.0,0.0,0.6104556731710202
2008-02-15,0.6292307547573469,-0.626175446479142,1.8351620144566128,0.6292307547573469,0.6292307547573469,0.02034485873821505,0.02034485873821505,0.02034485873821505,0.019429824286978634,0.019429824286978634,0.019429824286978634,0.0009150344512364175,0.0009150344512364175,0.0009150344512364175,0.0,0.0,0.0,0.6495756134955619
2008-02-16,0.6283720179743709,-0.6140006868896756,1.8325408446483338,0.6283720179743709,0.6283720179743709,0.0017790102206520035,0.0017790102206520035,0.0017790102206520035,-0.000340497744981535,-0.000340497744981535,-0.000340497744981535,0.0021195079656335376,0.0021195079656335376,0.0021195079656335376,0.0,0.0,0.0,0.6301510281950229
2008-02-17,0.6275132811913948,-0.5381497420801612,1.911886390671421,0.6275132811913948,0.6275132811913948,0.005959370121756994,0.005959370121756994,0.005959370121756994,0.0029442970711377773,0.0029442970711377773,0.0029442970711377773,0.003015073050619217,0.003015073050619217,0.003015073050619217,0.0,0.0,0.0,0.6334726513131518
2008-02-18,0.6266545444084187,-0.6264914774514204,1.9030670923999156,0.6266545444084187,0.6266545444084187,0.011918941475898162,0.011918941475898162,0.011918941475898162,0.008286378955577012,0.008286378955577012,0.008286378955577012,0.0036325625203211523,0.0036325625203211523,0.0036325625203211523,0.0,0.0,0.0,0.6385734858843168
2008-02-19,0.6257958076254428,-0.6644522078045241,1.8830581109969573,0.6257958076254428,0.6257958076254428,0.0021987215912752877,0.0021987215912752877,0.0021987215912752877,-0.0018068203457641367,-0.0018068203457641367,-0.0018068203457641367,0.004005541937039425,0.004005541937039425,0.004005541937039425,0.0,0.0,0.0,0.6279945292167182
2008-02-20,0.6249370708424667,-0.64394987027208,1.882987046059199,0.6249370708424669,0.6249370708424669,-0.0053354627746516736,-0.0053354627746516736,-0.0053354627746516736,-0.009505476462434005,-0.009505476462434005,-0.009505476462434005,0.00417001368778233,0.00417001368778233,0.00417001368778233,0.0,0.0,0.0,0.6196016080678151
2008-02-21,0.6240783340594906,-0.7026100894812057,2.0108293877465386,0.6240783340594906,0.6240783340594906,-0.014843548032063194,-0.014843548032063194,-0.014843548032063194,-0.019007705760632484,-0.019007705760632484,-0.019007705760632484,0.004164157728569289,0.004164157728569289,0.004164157728569289,0.0,0.0,0.0,0.6092347860274274
2008-02-22,0.6232195972765147,-0.7104121356167603,1.7845670583770794,0.6232195972765147,0.6232195972765147,0.02345792727305108,0.02345792727305108,0.02345792727305108,0.019429824286999537,0.019429824286999537,0.019429824286999537,0.004028102986051545,0.004028102986051545,0.004028102986051545,0.0,0.0,0.0,0.6466775245495657
2008-02-23,0.6223608604935386,-0.48739448424738385,2.013951419523223,0.6223608604935386,0.6223608604935386,0.0034632224280177954,0.0034632224280177954,0.0034632224280177954,-0.000340497744937566,-0.000340497744937566,-0.000340497744937566,0.003803720172955359,0.003803720172955359,0.003803720172955359,0.0,0.0,0.0,0.6258240829215563
2008-02-24,0.6215021237105625,-0.6298271067495465,1.8640613960749177,0.6215021237105625,0.6215021237105625,0.006478721181181551,0.006478721181181551,0.006478721181181551,0.002944297071187312,0.002944297071187312,0.002944297071187312,0.0035344241099942394,0.0035344241099942394,0.0035344241099942394,0.0,0.0,0.0,0.627980844891744
2008-02-25,0.6206433869275864,-0.6436026832382539,1.9252451694723163,0.6206433869275864,0.6206433869275864,0.011551350639055548,0.011551350639055548,0.011551350639055548,0.008286378955649869,0.008286378955649869,0.008286378955649869,0.003264971683405683,0.003264971683405683,0.003264971683405683,0.0,0.0,0.0,0.6321947375666419
2008-02-26,0.6197846501446105,-0.6057294308485097,1.9338712830931475,0.6197846501446105,0.6197846501446105,0.0012344200566541943,0.0012344200566541943,0.0012344200566541943,-0.0018068203457153797,-0.0018068203457153797,-0.0018068203457153797,0.003041240402369574,0.003041240402369574,0.003041240402369574,0.0,0.0,0.0,0.6210190702012647
2008-02-27,0.6189259133616344,-0.6190091360158456,1.873468827381446,0.6189259133616344,0.6189259133616344,-0.006595504236041206,-0.006595504236041206,-0.006595504236041206,-0.009505476462432775,-0.009505476462432775,-0.009505476462432775,0.0029099722263915685,0.0029099722263915685,0.0029099722263915685,0.0,0.0,0.0,0.6123304091255932
2008-02-28,0.6180671765786584,-0.6675190790258911,1.9211161111926636,0.6180671765786584,0.6180671765786584,-0.01608923781941539,-0.01608923781941539,-0.01608923781941539,-0.01900770576061933,-0.01900770576061933,-0.01900770576061933,0.00291846794120394,0.00291846794120394,0.00291846794120394,0.0,0.0,0.0,0.601977938759243
2008-02-29,0.6172084397956823,-0.6349341527810287,1.7947128784640785,0.6172084397956823,0.6172084397956823,0.022544043159142015,0.022544043159142015,0.022544043159142015,0.019429824286986315,0.019429824286986315,0.019429824286986315,0.003114218872155701,0.003114218872155701,0.003114218872155701,0.0,0.0,0.0,0.6397524829548243
2008-03-01,0.6163497030127062,-0.5434153399575806,1.858875069624366,0.6163497030127062,0.6163497030127062,0.003203967352726259,0.003203967352726259,0.003203967352726259,-0.00034049774495444485,-0.00034049774495444485,-0.00034049774495444485,0.0035444650976807057,0.0035444650976807057,0.0035444650976807057,0.0,0.0,0.0,0.6195536703654324
2008-03-02,0.6154909662297302,-0.548998966937609,1.9461765360071683,0.6154909662297302,0.6154909662297302,0.007199969556270969,0.007199969556270969,0.007199969556270969,0.00294429707110825,0.00294429707110825,0.00294429707110825,0.004255672485162719,0.004255672485162719,0.004255672485162719,0.0,0.0,0.0,0.6226909357860012
2008-03-03,0.6146322294467541,-0.5554551798732814,1.9195498871605816,0.6146322294467541,0.6146322294467541,0.013579303667824515,0.013579303667824515,0.013579303667824515,0.008286378955603458,0.008286378955603458,0.008286378955603458,0.0052929247122210565,0.0052929247122210565,0.0052929247122210565,0.0,0.0,0.0,0.6282115331145787
2008-03-04,0.613773492663778,-0.6149347247203972,1.8590785691946108,0.613773492663778,0.613773492663778,0.004892410469278993,0.004892410469278993,0.004892410469278993,-0.0018068203456831024,-0.0018068203456831024,-0.0018068203456831024,0.006699230814962095,0.006699230814962095,0.006699230814962095,0.0,0.0,0.0,0.618665903133057
2008-03-05,0.6129147558808021,-0.6802176184458931,1.8011842793723485,0.6129147558808021,0.6129147558808021,-0.000990722902004396,-0.000990722902004396,-0.000990722902004396,-0.009505476462431547,-0.009505476462431547,-0.009505476462431547,0.008514753560427154,0.008514753560427154,0.008514753560427154,0.0,0.0,0.0,0.6119240329787977
2008-03-06,0.612056019097826,-0.7749260133329108,1.896530000999562,0.612056019097826,0.612056019097826,-0.008231736875327491,-0.008231736875327491,-0.008231736875327491,-0.01900770576059329,-0.01900770576059329,-0.01900770576059329,0.010775968885265799,0.010775968885265799,0.010775968885265799,0.0,0.0,0.0,0.6038242822224985
2008-03-07,0.6111972823148499,-0.6513719259065682,1.9382545237839204,0.6111972823148499,0.6111972823148499,0.032944595867542975,0.032944595867542975,0.032944595867542975,0.019429824286985947,0.019429824286985947,0.019429824286985947,0.013514771580557028,0.013514771580557028,0.013514771580557028,0.0,0.0,0.0,0.6441418781823929
2008-03-08,0.6103385455318739,-0.5584120868114403,1.9605090856341632,0.6103385455318739,0.6103385455318739,0.016417049382120116,0.016417049382120116,0.016417049382120116,-0.00034049774495410165,-0.00034049774495410165,-0.00034049774495410165,0.01675754712707422,0.01675754712707422,0.01675754712707422,0.0,0.0,0.0,0.626755594913994
2008-03-09,0.6094798087488978,-0.5579026701861336,1.8537625157274271,0.6094798087488978,0.6094798087488978,0.02346853096340255,0.02346853096340255,0.02346853096340255,0.0029442970711577843,0.0029442970711577843,0.0029442970711577843,0.020524233892244767,0.020524233892244767,0.020524233892244767,0.0,0.0,0.0,0.6329483397123004
2008-03-10,0.6086210719659217,-0.6260755271072256,1.9862783379976054,0.6086210719659217,0.6086210719659217,0.033113782548436325,0.033113782548436325,0.033113782548436325,0.008286378955624335,0.008286378955624335,0.008286378955624335,0.024827403592811985,0.024827403592811985,0.024827403592811985,0.0,0.0,0.0,0.6417348545143581
2008-03-11,0.6077623351829456,-0.6944642084437592,1.844208647923306,0.6077623351829456,0.6077623351829456,0.027864570479706217,0.027864570479706217,0.027864570479706217,-0.0018068203457702245,-0.0018068203457702245,-0.0018068203457702245,0.02967139082547644,0.02967139082547644,0.02967139082547644,0.0,0.0,0.0,0.6356269056626519
2008-03-12,0.6069035983999697,-0.578442791189563,1.8812508921509812,0.6069035983999697,0.6069035983999697,0.02554602794905592,0.02554602794905592,0.02554602794905592,-0.009505476462448733,-0.009505476462448733,-0.009505476462448733,0.035051504411504654,0.035051504411504654,0.035051504411504654,0.0,0.0,0.0,0.6324496263490256
2008-03-13,0.6060448616169937,-0.6266269772312936,1.8379493684065054,0.6060448616169937,0.6060448616169937,0.02194564840122723,0.02194564840122723,0.02194564840122723,-0.019007705760637324,-0.019007705760637324,-0.019007705760637324,0.04095335416186456,0.04095335416186456,0.04095335416186456,0.0,0.0,0.0,0.6279905100182209
2008-03-14,0.6051861248340177,-0.6418706677324391,1.8921194483451422,0.6051861248340177,0.6051861248340177,0.06678215063741658,0.06678215063741658,0.06678215063741658,0.019429824286985576,0.019429824286985576,0.019429824286985576,0.047352326350431004,0.047352326350431004,0.047352326350431004,0.0,0.0,0.0,0.6719682754714342
2008-03-15,0.6043273880510416,-0.6657574682397631,1.9314623857728892,0.6043273880510416,0.6043273880510416,0.05387274188155797,0.05387274188155797,0.05387274188155797,-0.00034049774495375953,-0.00034049774495375953,-0.00034049774495375953,0.05421323962651173,0.05421323962651173,0.05421323962651173,0.0,0.0,0.0,0.6582001299325996
2008-03-16,0.6034686512680655,-0.6221709509481985,1.9021127428606535,0.6034686512680655,0.6034686512680655,0.06443450736071572,0.06443450736071572,0.06443450736071572,0.0029442970711457636,0.0029442970711457636,0.0029442970711457636,0.06149021028956996,0.06149021028956996,0.06149021028956996,0.0,0.0,0.0,0.6679031586287812
2008-03-17,0.6026099144850895,-0.5371131705748586,1.875615209576731,0.6026099144850894,0.6026099144850894,0.07741313077177768,0.07741313077177768,0.07741313077177768,0.008286378955645214,0.008286378955645214,0.008286378955645214,0.06912675181613247,0.06912675181613247,0.06912675181613247,0.0,0.0,0.0,0.6800230452568672
2008-03-18,0.6017511777021134,-0.5476342349286922,1.869004144210699,0.6017511777021134,0.6017511777021134,0.0752493079976711,0.0752493079976711,0.0752493079976711,-0.001806820345699857,-0.001806820345699857,-0.001806820345699857,0.07705612834337093,0.07705612834337093,0.07705612834337093,0.0,0.0,0.0,0.6770004856997844
2008-03-19,0.6008924409191374,-0.6182461685851572,1.8843906927287764,0.6008924409191374,0.6008924409191374,0.0756964991294222,0.0756964991294222,0.0756964991294222,-0.009505476462407219,-0.009505476462407219,-0.009505476462407219,0.08520197559182942,0.08520197559182942,0.08520197559182942,0.0,0.0,0.0,0.6765889400485596
2008-03-20,0.6000337041361613,-0.6371879919435901,1.9127862964110918,0.6000337041361613,0.6000337041361613,0.07447148984400961,0.07447148984400961,0.07447148984400961,-0.019007705760611282,-0.019007705760611282,-0.019007705760611282,0.09347919560462088,0.09347919560462088,0.09347919560462088,0.0,0.0,0.0,0.674505193980171
2008-03-21,0.5991749673531852,-0.49661976927924234,1.9940807796501605,0.5991749673531852,0.5991749673531852,0.12122494817412081,0.12122494817412081,0.12122494817412081,0.019429824286989417,0.019429824286989417,0.019429824286989417,0.10179512388713138,0.10179512388713138,0.10179512388713138,0.0,0.0,0.0,0.720399915527306
2008-03-22,0.5983162305702092,-0.5012102363291555,1.930951050842163,0.5983162305702092,0.5983162305702092,0.10971046152485736,0.10971046152485736,0.10971046152485736,-0.0003404977449534173,-0.0003404977449534173,-0.0003404977449534173,0.11005095926981079,0.11005095926981079,0.11005095926981079,0.0,0.0,0.0,0.7080266920950666
2008-03-23,0.5974574937872332,-0.534355787355587,2.0198846395903085,0.5974574937872332,0.5974574937872332,0.12108773540862454,0.12108773540862454,0.12108773540862454,0.0029442970711898143,0.0029442970711898143,0.0029442970711898143,0.11814343833743471,0.11814343833743471,0.11814343833743471,0.0,0.0,0.0,0.7185452291958577
2008-03-24,0.5965987570042571,-0.5288682686996842,2.0136460098584625,0.5965987570042571,0.5965987570042571,0.1342531067921687,0.1342531067921687,0.1342531067921687,0.008286378955635467,0.008286378955635467,0.008286378955635467,0.1259667278365332,0.1259667278365332,0.1259667278365332,0.0,0.0,0.0,0.7308518637964259
2008-03-25,0.595740020221281,-0.5674650801706722,1.9573466673109075,0.595740020221281,0.595740020221281,0.13160768001557346,0.13160768001557346,0.13160768001557346,-0.0018068203456675794,-0.0018068203456675794,-0.0018068203456675794,0.13341450036124106,0.13341450036124106,0.13341450036124106,0.0,0.0,0.0,0.7273477002368545
