,Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao,TempMedia,Umidade,VelVento,Semana,Ano
0,82397,01/01/2007,0,-0.35824164689387583,-0.6148163253368341,2.989972372070589,0.13888752795589382,1.568422018935583,1.0183135728816048,-0.484999187340472,1.0762778344214687,1,2007
1,82397,02/01/2007,0,-0.35824164689387583,0.6325647764421456,2.7375662629270603,1.104725691766002,1.3561778502456523,1.9240397947047396,-1.1798652638100002,1.071033221407038,1,2007
2,82397,03/01/2007,0,-0.3163502703580518,-1.594901476734606,1.7279418263529327,-2.114734854267692,2.045971398487928,0.17886000143577138,0.7117146110237156,-0.48352766238736855,1,2007
3,82397,04/01/2007,0,0.3036421023721441,0.008874225552655756,1.7279418263529327,1.0725310863056645,-0.660141752308694,0.7974047382905973,-0.87103589649021,0.2599583303294741,1,2007
4,82397,05/01/2007,0,-0.13202821360042596,-2.307690677751167,0.12936980177723603,-1.567426561441964,0.8255674285208243,-0.6164118030918575,1.020543978343506,0.8682644986376471,1,2007
5,82397,06/01/2007,0,0.2114810739933312,0.18707152580679526,0.8865881292078286,0.8149742426229694,-0.39483654144628,0.9520409225043038,-0.5236028582554458,1.408980754741485,1,2007
6,82397,07/01/2007,0,0.47958588382260514,-0.08022442457441557,0.9707234989223402,-0.022085499345791137,1.409238892418135,0.5764959036995898,0.7889219528536632,0.5979058636639212,2,2007
7,82397,08/01/2007,0,-0.22418924197923887,0.7216634265692169,1.0548588686368519,0.5252227934799368,0.5072011754859274,1.150858873636211,-0.29198083276560305,1.4427752039218462,2,2007
8,82397,09/01/2007,0,0.14445487153601275,-0.08022442457441557,1.7279418263529327,-1.020118268616236,1.8867882719704803,0.7311320879132923,0.7503182819386894,-0.14557911520930786,2,2007
9,82397,10/01/2007,0,-0.30797199505088696,0.27617017593386656,1.223129608065872,0.7827796371626325,-1.1907521740335218,0.9741318059634042,0.1326595472991087,0.6317003128442821,2,2007
10,82397,11/01/2007,0,-0.35824164689387583,0.45436747618800605,1.223129608065872,-0.24744773756814975,0.7194453441758587,0.9962226894225046,0.1712632182140825,0.12477850592080456,2,2007
11,82397,12/01/2007,0,-0.35824164689387583,0.36526882606093475,1.5596710869239125,0.2676659497972411,0.5602622176584104,1.2613132909317128,-0.6008102000853934,0.22616286730550014,2,2007
12,82397,13/01/2007,0,-0.35824164689387583,0.008874225552655756,1.3072649777803806,0.8471688480833062,1.2500557659006866,0.8194956217496977,-0.7552248837452885,0.2599583303294741,2,2007
13,82397,14/01/2007,0,-0.35824164689387583,0.5434661263150742,1.0548588686368519,-0.27964234302848656,0.613323259830893,1.150858873636211,-0.13756614910570786,0.8006745864333124,3,2007
14,82397,15/01/2007,0,-0.35824164689387583,0.8998607268233533,2.4010247840690164,-1.4708427450609531,0.9847505550382727,1.6810400766546316,-0.21477349093565543,-0.24696347659400344,3,2007
15,82397,16/01/2007,0,-0.35824164689387583,0.8998607268233533,2.821701632641569,0.6861958207816214,1.0378115972107553,2.1007668623775464,-0.4077918455105244,0.9696488600223423,3,2007
16,82397,17/01/2007,0,-0.35824164689387583,1.2562553273316386,2.485160153783528,0.20327673887656747,1.0908726393832384,1.4822221255227244,-0.33058450368057685,0.9696488600223423,3,2007
17,82397,18/01/2007,0,-0.2577023432078981,1.1671566772045672,1.643806456638424,0.396444371638589,1.1969947237282035,1.4380403586045198,-1.1412615928950265,0.8682644986376471,3,2007
18,82397,19/01/2007,0,-0.35824164689387583,0.7216634265692169,1.7279418263529327,0.879363453543643,1.568422018935583,1.5043130089818249,-0.29198083276560305,0.6317003128442821,3,2007
19,82397,20/01/2007,0,-0.35824164689387583,0.8107620766962882,2.989972372070589,0.9437526644643172,-1.8274846801033156,1.9903124450820406,-0.4463955164254982,0.6654957758682559,3,2007
20,82397,21/01/2007,0,-0.35824164689387583,1.078058027077496,1.896212565781956,0.879363453543643,0.9847505550382727,1.8135853774092339,-1.025450580150105,-0.010400304644251873,4,2007
21,82397,22/01/2007,0,-0.35824164689387583,1.2562553273316386,1.5596710869239125,0.5896120044006105,1.7276051454530315,1.3717677082272186,-0.6780175419153409,0.42893159007489084,4,2007
22,82397,23/01/2007,0,-0.35824164689387583,0.36526882606093475,1.0548588686368519,-0.6981722140128667,0.7194453441758587,1.0183135728816048,-0.29198083276560305,-0.5849120237720641,4,2007
23,82397,24/01/2007,0,-0.35824164689387583,0.5434661263150742,1.5596710869239125,-0.44061537033017123,0.0827128381060651,1.3275859413090179,-0.17616982002068166,0.6654957758682559,4,2007
24,82397,25/01/2007,0,-0.35824164689387583,-0.43661902508269457,2.989972372070589,0.17108213341623066,0.878628470693307,1.6810400766546316,-0.06035880727576026,1.0180832109866536,4,2007
25,82397,26/01/2007,0,-0.35824164689387583,1.6126499278399176,2.989972372070589,0.7827796371626325,1.568422018935583,2.365857463886755,-0.9096395674051837,0.6654957758682559,4,2007
26,82397,27/01/2007,0,-0.35824164689387583,1.078058027077496,2.2327540446399965,1.008141875384991,2.0990324406604115,1.8135853774092339,-1.257072605639948,0.6992902250486168,4,2007
27,82397,28/01/2007,0,-0.35824164689387583,1.9690445283481965,1.223129608065872,0.8471688480833062,1.6214830611080662,1.5926765428182261,-0.484999187340472,0.12477850592080456,5,2007
28,82397,29/01/2007,0,-0.35824164689387583,1.078058027077496,2.2327540446399965,0.4286389770989258,1.409238892418135,1.9461306781638399,-0.4077918455105244,0.5303159514595864,5,2007
29,82397,30/01/2007,0,-0.35824164689387583,0.9889593769504246,3.1582431114996123,-0.5693937921715191,1.1439336815557208,1.8356762608683341,-0.021755136360786468,-0.2807589396179774,5,2007
30,82397,31/01/2007,0,-0.35824164689387583,0.7216634265692169,3.242378481214121,-1.7927887996643226,0.613323259830893,1.8798580277865389,0.48009258553387285,-0.2807589396179774,5,2007
31,82397,01/02/2007,0,-0.22418924197923887,0.36526882606093475,2.3168894143545082,-0.05428010480612796,0.34801804896847904,1.0183135728816048,0.32567790187397766,0.6654957758682559,5,2007
